index	selection_bucket	source_kind	source_split	source_partition	class_ids	source_image	output_image	source_sha256	source_width	source_height	scale	pad_left	pad_top
1815	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3035244140625-90_95-149&437_550&526-543&526_178&523_149&437_550&437-0_0_3_24_32_32_27_30-77-429.jpg	finetune_quant_dataset/quant_1815.jpg	56BB2FA79B49783505FEE0CD2E00CB58B4DF4EC761476F26A6C0604EA14DE479	720	1160	0.551724137931	121	0
1816	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0306206597222-90_267-223&472_563&563-557&563_226&561_223&472_563&474-0_0_3_24_33_33_26_27-152-264.jpg	finetune_quant_dataset/quant_1816.jpg	CD323DCED8D0E3706B5ADA240A19EE426C36AC293564435F772B9277C77DB230	720	1160	0.551724137931	121	0
1817	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0114.jpg	finetune_quant_dataset/quant_1817.jpg	AB6BD9C92647988694E99C0FE34FEF6DCD9E36F687A40F76F269B83F702F47B6	1920	1080	0.333333333333	0	140
1818	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_challenge_0047-1_1-489&448_594&486-592&486_489&483_491&448_594&451-0_11_21_30_30_31_29-52-5.jpg	finetune_quant_dataset/quant_1818.jpg	BB035C94B0F1238A6A9DEE581C2C63E133D008AF3C26F3D853BD1FD15304EA15	720	1160	0.551724137931	121	0
1819	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_54_0293.jpg	finetune_quant_dataset/quant_1819.jpg	E964899D9BD778A3A95F4B68263C793930B4C1D165803A346F189640117A8DCF	1600	1200	0.4	0	80
1820	other_all	special	val	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤C2732学.jpg	finetune_quant_dataset/quant_1820.jpg	52AE9908D326828800C0E7FA0EF5938752AB6D8D66603FDD624BB1FB448E1F59	1600	1200	0.4	0	80
1821	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1233.jpg	finetune_quant_dataset/quant_1821.jpg	A34E1B223AB87AD0D9333F93E1DCE1DE5AB6B9D0E7A10AB9B135E0F08E91FEEA	1600	1200	0.4	0	80
1822	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0308-25_20-228&391_392&548-392&473_236&548_228&466_384&391-0_0_7_27_10_26_29-118-38.jpg	finetune_quant_dataset/quant_1822.jpg	36BA08182441D93728EC0206504E7EBC3D4A7076ECD6FD7523BD8136A0D8C03B	720	1160	0.551724137931	121	0
1823	other_all	old	test	test	0,0,0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\test\crpd_48_0790.jpg	finetune_quant_dataset/quant_1823.jpg	7FB7A25467AC3B8FB9EB68130CBB5CB2D9E84ACA04701BD1E9F25F2E56868EB8	1920	1080	0.333333333333	0	140
1824	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (182).jpg	finetune_quant_dataset/quant_1824.jpg	8493D5C80D200FA8BA31E98B1CED1033F0BA04F9174E9154140B56F46DA7940C	1628	1236	0.39312039312	0	77
1825	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_1327.jpg	finetune_quant_dataset/quant_1825.jpg	366315328A4B0CE83243C01C6D9871E8C0E437396E33C9A92707C394603651F8	1920	1080	0.333333333333	0	140
1826	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_weather_0267-2_1-264&502_507&594-506&594_264&584_265&502_507&512-0_0_2_31_24_32_33-102-53.jpg	finetune_quant_dataset/quant_1826.jpg	555C6CFB4DE17D668A36FFDDE410412AC37499996F4FBED0CA2DDD65FE92E049	720	1160	0.551724137931	121	0
1827	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_46_0334.jpg	finetune_quant_dataset/quant_1827.jpg	B0AF2803D6DB07498EB9F864EC16387556F0845F2A2A806E6C7A64A87F2F26F4	1600	1200	0.4	0	80
1828	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0669.jpg	finetune_quant_dataset/quant_1828.jpg	52F840A2A26015CD8DF73C77939A3BC5F60D0ABFA11DF8AA882D1295C5321CDE	1920	1080	0.333333333333	0	140
1829	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_54_0551.jpg	finetune_quant_dataset/quant_1829.jpg	A5F2187FD3E2B27DA743BEC6BF310979B1F577F43BA63D78184E35C412A1BB64	1920	1080	0.333333333333	0	140
1830	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤C1339学.jpg	finetune_quant_dataset/quant_1830.jpg	CCAA34F2E2312B9C42C3845A9B34C414469BECC86215660335B6486E6746C100	1600	1200	0.4	0	80
1831	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0465.jpg	finetune_quant_dataset/quant_1831.jpg	23A1BCE850603810CBDC1142A77568D0B908B4CEB76695755D02F3E553CD38DD	1920	1080	0.333333333333	0	140
1832	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_weather_0332-1_11-203&577_515&666-515&666_218&659_203&577_500&584-0_0_28_28_32_7_30-73-38.jpg	finetune_quant_dataset/quant_1832.jpg	BF7E9DEF442B27654EC45A5D9C4AE56622E57F13586BE770EE4A85991833ABDC	720	1160	0.551724137931	121	0
1833	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_60_0496.jpg	finetune_quant_dataset/quant_1833.jpg	0B9C05E797F462C2AB1282DA72913356B882CCDD61DC58DE9C74E0E9C0B1766B	1920	1080	0.333333333333	0	140
1834	blue	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0759.jpg	finetune_quant_dataset/quant_1834.jpg	FA542381B6159616FB28AB85A29A504CDCC363CFE4E788E76CF3300E27D1A08F	1920	1080	0.333333333333	0	140
1835	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_53_0924.jpg	finetune_quant_dataset/quant_1835.jpg	750C981B1B08DD44E393453768B61D65581A5874859D01249F086C7ACF9EBC54	1920	1080	0.333333333333	0	140
1836	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0189.jpg	finetune_quant_dataset/quant_1836.jpg	9C69299B64C8C6984C9584A4C4AE3B17C7B1F204874BF5FA235A08F6C39C1911	1920	1080	0.333333333333	0	140
1837	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1759.jpg	finetune_quant_dataset/quant_1837.jpg	7312D952EB962A09939328885FD6EC441113A758117E22837B094208276967C3	1920	1080	0.333333333333	0	140
1838	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0148003472222-91_266-229&407_449&474-449&474_232&472_229&407_449&414-0_0_3_24_26_28_27_31-92-49.jpg	finetune_quant_dataset/quant_1838.jpg	41846B402616A211FED53005150B64380F671780AA6CE75BBB6542961C5D4455	720	1160	0.551724137931	121	0
1839	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_58_0892.jpg	finetune_quant_dataset/quant_1839.jpg	EAE171B69541846E91F9E8CCF1BDB1B93CEA7F0CBE3572AAC38E180241C5BA65	1920	1080	0.333333333333	0	140
1840	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_00639756944444-90_268-316&473_450&522-450&518_316&522_317&476_449&473-0_0_3_24_33_33_33_33-139-7.jpg	finetune_quant_dataset/quant_1840.jpg	40EA35D365A626E60BDC7F18F7D1E5B8530281DCE4870105D26E152AA427E408	720	1160	0.551724137931	121	0
1841	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0322884114583-90_92-142&478_469&577-467&577_142&576_147&478_469&483-0_0_3_25_33_32_32_33-128-256.jpg	finetune_quant_dataset/quant_1841.jpg	9B9EAFFE77FD2C05A9922414D739BDDC2159C58B34FB41E10ED1A33BDE34A6C3	720	1160	0.551724137931	121	0
1842	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_303090603298611111-90_94-163&458_476&558-470&558_163&557_163&458_476&464-0_0_3_25_24_26_24_32-168-261.jpg	finetune_quant_dataset/quant_1842.jpg	8CF2B228F365C72D72EB02B0AACAB3C5F278C623DBC95D008E9FCE5345AA2FD7	720	1160	0.551724137931	121	0
1843	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_base_0142420977012-88_87-166&441_380&515-385&501_169&523_157&453_373&431-0_0_18_17_27_27_29-33-30.jpg	finetune_quant_dataset/quant_1843.jpg	1194D0F7E40108ECD9B4870D11B7E4754AAFE6F1DE1C04F574CFA68EC376B93E	720	1160	0.551724137931	121	0
1844	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3016686197916666666-90_99-209&474_442&547-442&544_223&547_209&479_433&474-0_0_3_24_31_30_25_27-131-14.jpg	finetune_quant_dataset/quant_1844.jpg	8D6CFF91F6E56C459190483423A2761C666F261885652EB9EF650DE2D2A3968C	720	1160	0.551724137931	121	0
1845	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1650.jpg	finetune_quant_dataset/quant_1845.jpg	DA0FC78846765B3911F53AAAC96DCD71002A6BB33F3BB888CA0852D370126F34	1920	1080	0.333333333333	0	140
1846	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤C2902学.jpg	finetune_quant_dataset/quant_1846.jpg	515E5945B09973A106862778A090F8A760CD1EA0232E33BECAF4C4A368F11CB1	1600	1200	0.4	0	80
1847	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_db_0611-1_12-193&423_577&556-577&556_216&546_193&423_554&433-0_0_7_33_33_29_15-24-3.jpg	finetune_quant_dataset/quant_1847.jpg	C8B76AB1CF293E6F73342F37F3CDF39AB694592C1DFBA20782B43A35714D63E5	720	1160	0.551724137931	121	0
1848	blue	old	train	train	0,0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_2539.jpg	finetune_quant_dataset/quant_1848.jpg	C0BA554A53A12877B12CCFAF786146BD24283A51ECAEB17F0E6A1CCD3B9FBAF7	1600	1200	0.4	0	80
1849	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤ZH220港.jpg	finetune_quant_dataset/quant_1849.jpg	BEDCD31A38D045D46643C12A78DE3D22CEF43B1790D121DD106F200EE0EEBC61	1600	1200	0.4	0	80
1850	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_46_0643.jpg	finetune_quant_dataset/quant_1850.jpg	EB13B0C764675332AD81D0A3CA5E19F232C6C7A29DB5C83C31CF17310651A3BA	1920	1080	0.333333333333	0	140
1851	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0275.jpg	finetune_quant_dataset/quant_1851.jpg	AE34671D8198C8B160652285DD0F3487317709095BBA33FEC743D9D297675963	1920	1080	0.333333333333	0	140
1852	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0221.jpg	finetune_quant_dataset/quant_1852.jpg	D6252CF85D92DB947FE503D7504608BAB235143275207C916E1CAFA3B17C7131	1920	1080	0.333333333333	0	140
1853	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (866).jpg	finetune_quant_dataset/quant_1853.jpg	3446331800BE19DF1C783854FA80371985B102C6844A8A162A3B8FA4A59DC5E8	1628	1236	0.39312039312	0	77
1854	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3004657118055555556-88_107-349&557_465&597-465&593_351&597_349&557_456&563-0_0_5_24_26_33_24_24-70-9.jpg	finetune_quant_dataset/quant_1854.jpg	8D1F93020BD2FB5B2003FF608B5B119E7213981ED51D0C6DE9CCF6C02A0733B2	720	1160	0.551724137931	121	0
1855	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_56_0292.jpg	finetune_quant_dataset/quant_1855.jpg	EE9E2F31DCDB2436CE3EEC19F675FD545D0A8045381607247651D7E1706E101B	1600	1200	0.4	0	80
1856	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_weather_0329-6_0-207&474_453&586-453&560_215&586_207&500_445&474-0_0_2_22_24_29_26-130-42.jpg	finetune_quant_dataset/quant_1856.jpg	84B668C4C8D5EC50472EAB5A1D1F9BA149310E15F51A84AE6925B5B6F7A418B9	720	1160	0.551724137931	121	0
1857	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_30872265625-89_94-97&385_619&553-613&541_114&553_97&392_619&385-0_0_3_24_31_27_26_32-79-335.jpg	finetune_quant_dataset/quant_1857.jpg	6E2BE7B4D83813B79409345DDC012864A73CDF44229551663853A936593CEF13	720	1160	0.551724137931	121	0
1858	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0838.jpg	finetune_quant_dataset/quant_1858.jpg	F98D130D6CECB35160FE1207A7B59B8CE23A0BA09617CCE7638FB7AFB47F143A	1920	1080	0.333333333333	0	140
1859	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_rotate_0670-22_18-296&266_559&479-559&375_302&479_296&370_553&266-0_16_11_22_30_24_30-137-82.jpg	finetune_quant_dataset/quant_1859.jpg	2A31BF877D28F4EA1901809325355E3E2DA48FFD6761809ECDF47F026F8298EB	720	1160	0.551724137931	121	0
1860	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z9445港.jpg	finetune_quant_dataset/quant_1860.jpg	AEE5744147AB177B23754ECE28DF27DE4D5188CB74B25D1AC0AB39BDD088A397	1600	1200	0.4	0	80
1861	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1658.jpg	finetune_quant_dataset/quant_1861.jpg	BBD137E43B55022F134173B4397443D4237B9A9A466B3808C08A1C51ABAAE5E1	1920	1080	0.333333333333	0	140
1862	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3012679036458333333-89_92-245&403_450&466-450&459_249&466_245&403_448&407-0_0_3_17_24_33_27_26-93-68.jpg	finetune_quant_dataset/quant_1862.jpg	104486BF4C388CDEE2A76AE89BC62D89BC0AF5E863B542BF4526F3422A7DCBFA	720	1160	0.551724137931	121	0
1863	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_35_0383.jpg	finetune_quant_dataset/quant_1863.jpg	8505A721A0F1FA454CCDE66C471DE40DFC367172BFB130A7A8998A4DF587CA4D	1920	1080	0.333333333333	0	140
1864	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z9584澳.jpg	finetune_quant_dataset/quant_1864.jpg	630F0AA90A295CE966D8D8284D9D0A3CD5275643FC7B36524E2C03E1EA54D99F	1600	1200	0.4	0	80
1865	other_all	special	val	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤ZB227港.jpg	finetune_quant_dataset/quant_1865.jpg	89425CA3FFD82D303B3E6AF59DAB6ACE8707FFC7400577552F9DC1DC0EFBE3ED	1600	1200	0.4	0	80
1866	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0236979166667-90_269-212&435_485&523-485&522_212&523_213&437_482&435-0_0_3_24_27_31_32_26-104-33.jpg	finetune_quant_dataset/quant_1866.jpg	E0553CDE2DD9955E073E1BBA2BB57B3B0733E751E51FBF5F36CDC80CF6C644B1	720	1160	0.551724137931	121	0
1867	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_44_0006.jpg	finetune_quant_dataset/quant_1867.jpg	D71444EDD91C76A9C207C7227B5E2BECDE0A29E3038D71C5C6B6445404E28AB3	1600	1200	0.4	0	80
1868	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0243131510417-90_268-209&415_500&500-491&500_209&500_211&415_500&416-0_0_3_24_26_28_24_28-119-118.jpg	finetune_quant_dataset/quant_1868.jpg	432E89CE2D4A3571DEA2408C518AA6DDDA3939972B97B1076E75A29264FF746B	720	1160	0.551724137931	121	0
1869	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_46_0119.jpg	finetune_quant_dataset/quant_1869.jpg	A3D231129387E2FE0DBECD43E39991C41BADC549C10ADF72E1F7437D6E2F5E49	1920	1080	0.333333333333	0	140
1870	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_47_0227.jpg	finetune_quant_dataset/quant_1870.jpg	166596CC3CEA3744A6A2F5E056B093E674F177FB676A45E51AFF45643EFD2383	1920	1080	0.333333333333	0	140
1871	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0258.jpg	finetune_quant_dataset/quant_1871.jpg	205465BB3BD9D6F2E5A636676BB3CD6080AA4E3D8ABFD60E301ADC7C9B70CBC5	1920	1080	0.333333333333	0	140
1872	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_46_0767.jpg	finetune_quant_dataset/quant_1872.jpg	AFF19B5D3B4692BBA616C90141AE2F873EC8B3285CC5464EA71EA6384C8F846C	1920	1080	0.333333333333	0	140
1873	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0457.jpg	finetune_quant_dataset/quant_1873.jpg	CAD843A8D7E71837C1650400D84900FDE94105B9C365EB97EECBD80E40679775	1920	1080	0.333333333333	0	140
1874	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z719B港.jpg	finetune_quant_dataset/quant_1874.jpg	3C3336C994B40600B739F2B4F9325A782B7FE7172FE1845C64A3109E1A2D0C55	1600	1200	0.4	0	80
1875	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0052.jpg	finetune_quant_dataset/quant_1875.jpg	776B4E348199CD5663F0E7195B13D6D3FC9512B6D63C17340A5615278AB70B1B	1920	1080	0.333333333333	0	140
1876	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0359027777778-91_94-179&468_531&571-531&571_197&559_179&468_527&479-0_0_3_24_27_31_26_24-64-316.jpg	finetune_quant_dataset/quant_1876.jpg	40EA86646A339269EEE279939480221EEBEDA3A2D89565B5450755516AE9297A	720	1160	0.551724137931	121	0
1877	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1144.jpg	finetune_quant_dataset/quant_1877.jpg	AC9B12B1324A3641C42C5CF7B706C7ADE93C4EA3ECF2F683BFC52B084C3ED88C	1600	1200	0.4	0	80
1878	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0224-26_46-342&476_486&606-460&547_342&606_368&535_486&476-0_0_15_20_31_32_29-86-86.jpg	finetune_quant_dataset/quant_1878.jpg	3FE883D42D26516EC74D1906C0C72FD04E32E4296CB4542734B2066C9CDDF845	720	1160	0.551724137931	121	0
1879	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0554.jpg	finetune_quant_dataset/quant_1879.jpg	4271388295B92DA8727F37A2011DF965F2D29EB8A6D76F6A65BA9FBE821F34EF	1920	1080	0.333333333333	0	140
1880	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1046.jpg	finetune_quant_dataset/quant_1880.jpg	6480C505110AECD85A462391A50FB50105E3D803E91E7EA45CD13A2CB34C4A6A	1920	1080	0.333333333333	0	140
1881	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_40_0242.jpg	finetune_quant_dataset/quant_1881.jpg	3ADEDF972448BD3DFCE8E2FC4A587E7D40EB6636C8262251754F538E9745C4A4	1920	1080	0.333333333333	0	140
1882	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0111566840278-90_92-213&442_407&500-406&500_213&500_213&444_407&442-0_0_3_24_28_29_30_30-103-39.jpg	finetune_quant_dataset/quant_1882.jpg	092E25074D9D9588D13F476822090B761835E510C94618D106A3F61F428CD936	720	1160	0.551724137931	121	0
1883	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_019375-90_94-263&511_511&589-511&589_263&586_270&511_507&518-0_0_3_24_24_31_25_33-80-220.jpg	finetune_quant_dataset/quant_1883.jpg	5303FF47104A6AE298CE51D1A688CCC6F0ED2DEF8519DB6685509E4D077B7A25	720	1160	0.551724137931	121	0
1884	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0171158854167-90_262-286&506_525&578-525&578_294&572_286&506_524&507-0_0_3_24_26_25_27_33-112-115.jpg	finetune_quant_dataset/quant_1884.jpg	DA5591BF3552EC9B6EFA764CC4CB6F52EF6B7798BAC0A8030B974B130F34FB95	720	1160	0.551724137931	121	0
1885	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_015869140625-90_267-244&410_469&481-462&476_244&481_247&410_469&411-0_0_3_25_30_32_33_32-117-54.jpg	finetune_quant_dataset/quant_1885.jpg	5B79963E1BF67E307876BEB72568ED563C0AB0086F1BD42B5530B694FBF2E90D	720	1160	0.551724137931	121	0
1886	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1747.jpg	finetune_quant_dataset/quant_1886.jpg	D98E4804B2CC2D41EEB8799AEF146E7D1188AFE67C9CD8C82F0813ACB0888D5B	1920	1080	0.333333333333	0	140
1887	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0129958767361-90_268-242&523_445&587-444&586_242&587_243&525_445&523-0_0_3_25_25_33_25_25-166-159.jpg	finetune_quant_dataset/quant_1887.jpg	68265D76560AC5F88111C828A7C9FF42537A65A947D674CD33954EE8D55766E2	720	1160	0.551724137931	121	0
1888	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0672.jpg	finetune_quant_dataset/quant_1888.jpg	20E6AA8D78D71221E1A33C9121DD087A83163AB41E22798C1C7684812B93666E	1920	1080	0.333333333333	0	140
1889	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z6419澳.jpg	finetune_quant_dataset/quant_1889.jpg	5444910EE1DB85E921DAC3DB3BE53E2221A810CB08BEF79BC227CE2439CC6629	1600	1200	0.4	0	80
1890	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_60_0942.jpg	finetune_quant_dataset/quant_1890.jpg	E32982DD8D225A7F52D1B467159E9EE543A0EFC35222EE252C9FE342049EFD68	1920	1080	0.333333333333	0	140
1891	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (217).jpg	finetune_quant_dataset/quant_1891.jpg	473B91997B23EE560396F4A06263114D468974203F79FC43409DF37B544B7F90	1628	1236	0.39312039312	0	77
1892	other_all	old	train	train	0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0896.jpg	finetune_quant_dataset/quant_1892.jpg	3ED674C696ECE660C50A6541199A1E54B57E796B88F2996E15EBE9DBBBBBCB04	1920	1080	0.333333333333	0	140
